Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count
arguing	544	461	512	439	10.67	2.7364	5.5	2.6646	3.0
compliment	523	461	512	451	10.25	2.7193	5.5	2.6646	3.0
confident	543	461	526	449	10.65	2.7356	5.5	2.6646	3.0
limited	561	460	506	425	11.0	2.7497	5.48	2.6637	3.0
museum	942	459	705	356	18.47	2.9745	5.47	2.6628	3.0
required	547	459	544	457	10.73	2.7388	5.47	2.6628	3.0
citizens	610	458	546	421	11.96	2.786	5.46	2.6618	3.0
construction	706	457	590	408	13.84	2.8494	5.45	2.6609	3.0
intention	559	456	558	456	10.96	2.7482	5.44	2.6599	3.0
suggested	525	456	521	452	10.29	2.721	5.44	2.6599	3.0
annoying	567	454	533	429	11.12	2.7543	5.41	2.658	3.0
practical	577	454	545	434	11.31	2.7619	5.41	2.658	3.0
require	542	454	541	454	10.63	2.7348	5.41	2.658	3.0
homicide	782	452	498	348	15.33	2.8938	5.39	2.6561	3.0
reporting	589	452	503	393	11.55	2.7709	5.39	2.6561	3.0
gambling	846	449	729	411	16.59	2.9279	5.35	2.6532	3.0
assistance	558	447	532	429	10.94	2.7474	5.33	2.6513	3.0
destruction	587	447	567	433	11.51	2.7694	5.33	2.6513	3.0
provided	506	447	470	416	9.92	2.705	5.33	2.6513	3.0
graduate	623	446	598	431	12.22	2.7952	5.32	2.6503	3.0
talented	581	446	566	436	11.39	2.7649	5.32	2.6503	3.0
differently	498	442	489	439	9.76	2.6981	5.27	2.6464	3.0
announcement	525	440	516	434	10.29	2.721	5.25	2.6444	3.0
overnight	511	440	476	417	10.02	2.7093	5.25	2.6444	3.0
religion	707	440	650	415	13.86	2.85	5.25	2.6444	3.0
commitment	550	438	533	429	10.78	2.7412	5.22	2.6425	3.0
questioning	519	438	505	427	10.18	2.716	5.22	2.6425	3.0
surrender	789	438	647	379	15.47	2.8976	5.22	2.6425	3.0
loyalty	595	437	543	408	11.67	2.7752	5.21	2.6415	3.0
happily	521	436	472	399	10.22	2.7177	5.2	2.6405	3.0
unable	523	436	461	397	10.25	2.7193	5.2	2.6405	3.0
commission	703	435	478	344	13.78	2.8476	5.19	2.6395	3.0
newspapers	585	435	549	419	11.47	2.7679	5.19	2.6395	3.0
imagined	505	434	504	433	9.9	2.7042	5.17	2.6385	3.0
attracted	605	433	600	430	11.86	2.7825	5.16	2.6375	3.0
criminals	612	433	565	415	12.0	2.7875	5.16	2.6375	3.0
previous	484	432	470	419	9.49	2.6857	5.15	2.6365	3.0
believing	532	431	491	406	10.43	2.7267	5.14	2.6355	3.0
employees	610	431	593	423	11.96	2.786	5.14	2.6355	3.0
engagement	666	431	649	423	13.06	2.8241	5.14	2.6355	3.0
paperwork	531	430	509	415	10.41	2.7259	5.13	2.6345	3.0
employee	590	429	553	415	11.57	2.7716	5.11	2.6335	3.0
requires	489	426	484	422	9.59	2.6902	5.08	2.6304	3.0
Africa	957	425	2	2	18.76	2.9814	5.07	2.6294	3.0
confusing	502	425	488	419	9.84	2.7016	5.07	2.6294	3.0
enormous	526	424	504	411	10.31	2.7218	5.05	2.6284	3.0
practicing	504	424	466	399	9.88	2.7033	5.05	2.6284	3.0
management	594	423	506	382	11.65	2.7745	5.04	2.6274	3.0
register	561	423	543	409	11.0	2.7497	5.04	2.6274	3.0
relatives	513	423	494	411	10.06	2.711	5.04	2.6274	3.0
marvelous	671	422	526	359	13.16	2.8274	5.03	2.6263	3.0
develop	490	421	483	417	9.61	2.6911	5.02	2.6253	3.0
musical	671	421	642	403	13.16	2.8274	5.02	2.6253	3.0
survival	515	421	463	388	10.1	2.7126	5.02	2.6253	3.0
basketball	1091	420	1014	402	21.39	3.0382	5.01	2.6243	3.0
paradise	676	420	460	339	13.25	2.8306	5.01	2.6243	3.0
reception	568	420	539	404	11.14	2.7551	5.01	2.6243	3.0
prisoners	821	419	769	406	16.1	2.9149	5.0	2.6232	3.0
dignity	551	418	524	412	10.8	2.7419	4.98	2.6222	3.0
discussing	481	418	471	410	9.43	2.683	4.98	2.6222	3.0
surprises	497	418	484	412	9.75	2.6972	4.98	2.6222	3.0
arrangements	502	415	489	409	9.84	2.7016	4.95	2.6191	3.0
interfere	486	415	482	412	9.53	2.6875	4.95	2.6191	3.0
everyday	555	414	475	369	10.88	2.7451	4.94	2.618	3.0
visitors	506	414	464	386	9.92	2.705	4.94	2.618	3.0
magazines	523	413	507	402	10.25	2.7193	4.92	2.617	3.0
suspected	497	413	472	398	9.75	2.6972	4.92	2.617	3.0
testify	724	413	706	410	14.2	2.8603	4.92	2.617	3.0
creative	548	412	500	388	10.75	2.7396	4.91	2.616	3.0
registered	517	412	481	389	10.14	2.7143	4.91	2.616	3.0
visual	586	412	556	395	11.49	2.7686	4.91	2.616	3.0
contrary	454	409	411	371	8.9	2.658	4.88	2.6128	3.0
delicate	485	409	466	400	9.51	2.6866	4.88	2.6128	3.0
multiple	540	409	382	308	10.59	2.7332	4.88	2.6128	3.0
photograph	579	407	566	400	11.35	2.7634	4.85	2.6107	3.0
salary	548	406	535	400	10.75	2.7396	4.84	2.6096	3.0
underground	613	406	531	369	12.02	2.7882	4.84	2.6096	3.0
Mexican	624	405	25	20	12.24	2.7959	4.83	2.6085	3.0
potatoes	566	405	516	371	11.1	2.7536	4.83	2.6085	3.0
conclusion	465	404	455	397	9.12	2.6684	4.82	2.6075	3.0
preparing	457	403	424	378	8.96	2.6609	4.8	2.6064	3.0
production	645	403	567	360	12.65	2.8102	4.8	2.6064	3.0
organized	519	402	489	388	10.18	2.716	4.79	2.6053	3.0
paranoid	543	402	505	389	10.65	2.7356	4.79	2.6053	3.0
terrified	488	402	468	390	9.57	2.6893	4.79	2.6053	3.0
disturbing	463	401	439	385	9.08	2.6665	4.78	2.6042	3.0
governor	1369	401	744	295	26.84	3.1367	4.78	2.6042	3.0
emotions	558	400	541	391	10.94	2.7474	4.77	2.6031	3.0
battery	633	399	544	357	12.41	2.8021	4.76	2.6021	3.0
eternal	547	399	463	358	10.73	2.7388	4.76	2.6021	3.0
injury	520	399	514	396	10.2	2.7168	4.76	2.6021	3.0
oxygen	708	399	643	373	13.88	2.8506	4.76	2.6021	3.0
dramatic	499	398	467	378	9.78	2.699	4.74	2.601	3.0
located	468	397	455	387	9.18	2.6712	4.73	2.5999	3.0
scientist	621	397	601	390	12.18	2.7938	4.73	2.5999	3.0
admitted	467	396	462	392	9.16	2.6702	4.72	2.5988	3.0
recognized	458	396	457	396	8.98	2.6618	4.72	2.5988	3.0
examine	504	395	479	378	9.88	2.7033	4.71	2.5977	3.0
minister	941	395	515	273	18.45	2.9741	4.71	2.5977	3.0
directions	494	392	471	380	9.69	2.6946	4.67	2.5944	3.0
promotion	557	391	535	382	10.92	2.7466	4.66	2.5933	3.0
constantly	450	390	406	359	8.82	2.6542	4.65	2.5922	3.0
convenient	436	390	414	375	8.55	2.6405	4.65	2.5922	3.0
appetite	456	389	450	384	8.94	2.6599	4.64	2.5911	3.0
disappoint	431	389	423	383	8.45	2.6355	4.64	2.5911	3.0
poetry	682	389	616	361	13.37	2.8344	4.64	2.5911	3.0
satellite	798	388	726	357	15.65	2.9025	4.63	2.5899	3.0
arrangement	482	386	480	385	9.45	2.6839	4.6	2.5877	3.0
policeman	598	386	539	356	11.73	2.7774	4.6	2.5877	3.0
various	456	386	431	366	8.94	2.6599	4.6	2.5877	3.0
industry	596	385	586	382	11.69	2.776	4.59	2.5866	3.0
potato	576	385	498	347	11.29	2.7612	4.59	2.5866	3.0
Margaret	1633	383	4	3	32.02	3.2133	4.57	2.5843	3.0
internal	502	382	396	316	9.84	2.7016	4.55	2.5832	3.0
chemical	579	381	522	355	11.35	2.7634	4.54	2.5821	3.0
Manhattan	628	381	2	2	12.31	2.7987	4.54	2.5821	3.0
misery	526	381	418	359	10.31	2.7218	4.54	2.5821	3.0
regarding	432	381	376	334	8.47	2.6365	4.54	2.5821	3.0
requested	440	381	435	378	8.63	2.6444	4.54	2.5821	3.0
profession	461	380	452	374	9.04	2.6646	4.53	2.5809	3.0
relations	487	380	430	349	9.55	2.6884	4.53	2.5809	3.0
nuclear	968	379	906	363	18.98	2.9863	4.52	2.5798	3.0
embarrass	450	378	440	375	8.82	2.6542	4.51	2.5786	3.0
glorious	474	378	445	358	9.29	2.6767	4.51	2.5786	3.0
delightful	469	377	414	340	9.2	2.6721	4.49	2.5775	3.0
reminded	423	376	417	370	8.29	2.6274	4.48	2.5763	3.0
exception	409	375	396	367	8.02	2.6128	4.47	2.5752	3.0
resources	470	375	424	347	9.22	2.673	4.47	2.5752	3.0
determine	428	374	422	370	8.39	2.6325	4.46	2.574	3.0
fingerprints	586	374	541	350	11.49	2.7686	4.46	2.574	3.0
Foundation	740	374	336	237	14.51	2.8698	4.46	2.574	3.0
deposit	551	373	524	360	10.8	2.7419	4.45	2.5729	3.0
deputy	798	373	432	241	15.65	2.9025	4.45	2.5729	3.0
established	415	373	411	370	8.14	2.6191	4.45	2.5729	3.0
investment	497	373	485	362	9.75	2.6972	4.45	2.5729	3.0
visitor	446	372	429	363	8.75	2.6503	4.43	2.5717	3.0
excuses	441	371	425	364	8.65	2.6454	4.42	2.5705	3.0
recording	748	371	712	353	14.67	2.8745	4.42	2.5705	3.0
strategy	482	371	461	364	9.45	2.6839	4.42	2.5705	3.0
empire	646	370	323	208	12.67	2.8109	4.41	2.5694	3.0
insisted	417	370	411	364	8.18	2.6212	4.41	2.5694	3.0
companies	581	367	570	361	11.39	2.7649	4.38	2.5658	3.0
jewelry	564	367	521	344	11.06	2.752	4.38	2.5658	3.0
finishing	403	366	384	352	7.9	2.6064	4.36	2.5647	3.0
principal	701	366	470	320	13.75	2.8463	4.36	2.5647	3.0
indicate	425	365	419	361	8.33	2.6294	4.35	2.5635	3.0
ultimate	460	364	431	346	9.02	2.6637	4.34	2.5623	3.0
minimum	415	363	378	333	8.14	2.6191	4.33	2.5611	3.0
qualified	421	363	417	362	8.25	2.6253	4.33	2.5611	3.0
areas	456	362	448	357	8.94	2.6599	4.32	2.5599	3.0
atmosphere	493	362	483	356	9.67	2.6937	4.32	2.5599	3.0
addition	395	361	392	359	7.75	2.5977	4.3	2.5587	3.0
Objection	1108	361	263	193	21.73	3.0449	4.3	2.5587	3.0
recovered	448	359	432	352	8.78	2.6522	4.28	2.5563	3.0
volunteer	475	359	458	349	9.31	2.6776	4.28	2.5563	3.0
characters	486	357	477	353	9.53	2.6875	4.26	2.5539	3.0
courtesy	414	357	368	321	8.12	2.618	4.26	2.5539	3.0
amusing	469	356	450	345	9.2	2.6721	4.24	2.5527	3.0
positions	489	356	468	347	9.59	2.6902	4.24	2.5527	3.0
sympathy	426	356	400	344	8.35	2.6304	4.24	2.5527	3.0
serial	577	355	520	331	11.31	2.7619	4.23	2.5514	3.0
arrival	422	354	410	345	8.27	2.6263	4.22	2.5502	3.0
fortunate	419	354	403	347	8.22	2.6232	4.22	2.5502	3.0
destroying	398	352	372	332	7.8	2.601	4.2	2.5478	3.0
maniac	479	351	434	339	9.39	2.6812	4.18	2.5465	3.0
producer	636	351	548	313	12.47	2.8041	4.18	2.5465	3.0
recover	409	351	396	344	8.02	2.6128	4.18	2.5465	3.0
rehearsal	635	351	605	343	12.45	2.8035	4.18	2.5465	3.0
existed	406	349	405	348	7.96	2.6096	4.16	2.5441	3.0
genuine	418	349	383	318	8.2	2.6222	4.16	2.5441	3.0
accomplished	384	346	380	342	7.53	2.5855	4.12	2.5403	3.0
Miami	812	346	8	7	15.92	2.9101	4.12	2.5403	3.0
passengers	627	346	565	318	12.29	2.798	4.12	2.5403	3.0
lunatic	433	345	414	335	8.49	2.6375	4.11	2.5391	3.0
accurate	400	344	388	333	7.84	2.6031	4.1	2.5378	3.0
residence	421	342	403	332	8.25	2.6253	4.08	2.5353	3.0
tremendous	431	342	400	323	8.45	2.6355	4.08	2.5353	3.0
devoted	409	341	404	338	8.02	2.6128	4.07	2.534	3.0
emotion	423	341	398	330	8.29	2.6274	4.07	2.534	3.0
included	382	341	377	339	7.49	2.5832	4.07	2.534	3.0
magical	464	341	440	328	9.1	2.6675	4.07	2.534	3.0
recovery	464	341	421	315	9.1	2.6675	4.07	2.534	3.0
September	561	341	8	7	11.0	2.7497	4.07	2.534	3.0
arriving	394	340	366	319	7.73	2.5966	4.05	2.5328	3.0
kidnapping	617	340	567	320	12.1	2.791	4.05	2.5328	3.0
connections	403	338	384	329	7.9	2.6064	4.03	2.5302	3.0
gratitude	395	338	376	325	7.75	2.5977	4.03	2.5302	3.0
photographs	499	338	469	322	9.78	2.699	4.03	2.5302	3.0
perspective	419	337	409	332	8.22	2.6232	4.02	2.5289	3.0
anyways	444	336	270	227	8.71	2.6484	4.01	2.5276	3.0
reference	432	336	406	332	8.47	2.6365	4.01	2.5276	3.0
corporate	521	335	422	305	10.22	2.7177	3.99	2.5263	3.0
discipline	462	335	419	315	9.06	2.6656	3.99	2.5263	3.0
legally	388	335	320	283	7.61	2.5899	3.99	2.5263	3.0
affection	431	334	419	330	8.45	2.6355	3.98	2.525	3.0
computers	551	334	502	318	10.8	2.7419	3.98	2.525	3.0
importance	390	334	390	334	7.65	2.5922	3.98	2.525	3.0
recorded	429	334	421	330	8.41	2.6335	3.98	2.525	3.0
approval	428	333	423	330	8.39	2.6325	3.97	2.5237	3.0
attacking	408	333	377	318	8.0	2.6117	3.97	2.5237	3.0
defending	399	333	372	317	7.82	2.6021	3.97	2.5237	3.0
ruining	378	332	371	327	7.41	2.5786	3.96	2.5224	3.0
convention	629	331	509	265	12.33	2.7993	3.95	2.5211	3.0
sandwiches	490	331	456	313	9.61	2.6911	3.95	2.5211	3.0
continued	370	330	364	324	7.25	2.5694	3.93	2.5198	3.0
editor	633	330	592	311	12.41	2.8021	3.93	2.5198	3.0
Emily	1889	328	2	2	37.04	3.2765	3.91	2.5172	3.0
inviting	367	328	360	321	7.2	2.5658	3.91	2.5172	3.0
Almighty	446	327	145	120	8.75	2.6503	3.9	2.5159	3.0
distracted	377	327	364	326	7.39	2.5775	3.9	2.5159	3.0
offended	384	327	378	326	7.53	2.5855	3.9	2.5159	3.0
remembers	393	327	388	326	7.71	2.5955	3.9	2.5159	3.0
engineer	596	326	485	303	11.69	2.776	3.89	2.5145	3.0
envelope	513	326	506	321	10.06	2.711	3.89	2.5145	3.0
explaining	352	326	347	321	6.9	2.5478	3.89	2.5145	3.0
banana	547	325	445	272	10.73	2.7388	3.87	2.5132	3.0
businessman	404	325	389	315	7.92	2.6075	3.87	2.5132	3.0
casino	1039	325	889	281	20.37	3.017	3.87	2.5132	3.0
completed	391	325	387	322	7.67	2.5933	3.87	2.5132	3.0
wandering	403	325	361	304	7.9	2.6064	3.87	2.5132	3.0
currently	351	324	307	284	6.88	2.5465	3.86	2.5119	3.0
ordering	369	324	343	304	7.24	2.5682	3.86	2.5119	3.0
primary	444	324	401	301	8.71	2.6484	3.86	2.5119	3.0
proposal	448	324	438	318	8.78	2.6522	3.86	2.5119	3.0
relative	397	324	384	318	7.78	2.5999	3.86	2.5119	3.0
technical	420	324	379	307	8.24	2.6243	3.86	2.5119	3.0
aggressive	405	323	384	312	7.94	2.6085	3.85	2.5105	3.0
attempted	392	323	356	298	7.69	2.5944	3.85	2.5105	3.0
receiving	392	323	357	306	7.69	2.5944	3.85	2.5105	3.0
comedy	602	322	541	303	11.8	2.7803	3.84	2.5092	3.0
October	506	322	10	5	9.92	2.705	3.84	2.5092	3.0
coroner	458	321	377	276	8.98	2.6618	3.83	2.5079	3.0
Barbara	1154	320	10	2	22.63	3.0626	3.81	2.5065	3.0
inspired	390	320	371	306	7.65	2.5922	3.81	2.5065	3.0
mutual	368	320	323	291	7.22	2.567	3.81	2.5065	3.0
alien	889	319	788	289	17.43	2.9494	3.8	2.5051	3.0
bartender	498	319	363	242	9.76	2.6981	3.8	2.5051	3.0
civilian	479	319	436	299	9.39	2.6812	3.8	2.5051	3.0
creating	396	319	356	290	7.76	2.5988	3.8	2.5051	3.0
document	515	319	496	305	10.1	2.7126	3.8	2.5051	3.0
Pacific	493	319	13	11	9.67	2.6937	3.8	2.5051	3.0
exclusive	398	317	373	306	7.8	2.601	3.78	2.5024	3.0
November	447	317	11	11	8.76	2.6513	3.78	2.5024	3.0
referring	343	317	338	313	6.73	2.5366	3.78	2.5024	3.0
contacted	379	316	376	315	7.43	2.5798	3.77	2.5011	3.0
defendant	904	316	875	310	17.73	2.9566	3.77	2.5011	3.0
expenses	393	316	381	307	7.71	2.5955	3.77	2.5011	3.0
principle	395	316	383	309	7.75	2.5977	3.77	2.5011	3.0
gathering	370	315	348	300	7.25	2.5694	3.76	2.4997	3.0
annual	367	314	314	271	7.2	2.5658	3.74	2.4983	3.0
confusion	363	314	346	299	7.12	2.5611	3.74	2.4983	3.0
convincing	353	314	343	306	6.92	2.549	3.74	2.4983	3.0
elephant	580	314	477	279	11.37	2.7642	3.74	2.4983	3.0
instrument	413	313	410	311	8.1	2.617	3.73	2.4969	3.0
terrorist	617	313	587	306	12.1	2.791	3.73	2.4969	3.0
visited	350	313	349	313	6.86	2.5453	3.73	2.4969	3.0
abandon	413	312	345	281	8.1	2.617	3.72	2.4955	3.0
cabinet	425	312	364	280	8.33	2.6294	3.72	2.4955	3.0
documents	478	312	462	304	9.37	2.6803	3.72	2.4955	3.0
tolerate	354	312	348	310	6.94	2.5502	3.72	2.4955	3.0
Germany	699	310	0	0	13.71	2.8451	3.7	2.4928	3.0
Majesty	1863	310	236	87	36.53	3.2704	3.7	2.4928	3.0
maximum	396	309	327	266	7.76	2.5988	3.68	2.4914	3.0
counselor	506	308	366	252	9.92	2.705	3.67	2.49	3.0
disagree	338	308	337	308	6.63	2.5302	3.67	2.49	3.0
logical	377	308	367	301	7.39	2.5775	3.67	2.49	3.0
notify	367	308	272	237	7.2	2.5658	3.67	2.49	3.0
suspicion	373	308	343	293	7.31	2.5729	3.67	2.49	3.0
audition	705	307	696	305	13.82	2.8488	3.66	2.4886	3.0
Korea	637	307	1	1	12.49	2.8048	3.66	2.4886	3.0
penalty	464	307	449	301	9.1	2.6675	3.66	2.4886	3.0
therapist	485	307	470	302	9.51	2.6866	3.66	2.4886	3.0
allergic	413	306	400	301	8.1	2.617	3.65	2.4871	3.0
convicted	420	306	392	291	8.24	2.6243	3.65	2.4871	3.0
illusion	421	305	412	301	8.25	2.6253	3.64	2.4857	3.0
Senator	1691	305	594	165	33.16	3.2284	3.64	2.4857	3.0
affected	345	304	342	302	6.76	2.5391	3.62	2.4843	3.0
depression	406	304	308	244	7.96	2.6096	3.62	2.4843	3.0
nowadays	359	304	304	261	7.04	2.5563	3.62	2.4843	3.0
Reverend	963	304	171	93	18.88	2.9841	3.62	2.4843	3.0
centuries	382	302	363	289	7.49	2.5832	3.6	2.4814	3.0
bachelor	504	301	450	275	9.88	2.7033	3.59	2.48	3.0
Tokyo	690	300	1	1	13.53	2.8395	3.58	2.4786	3.0
chemistry	442	299	400	282	8.67	2.6464	3.56	2.4771	3.0
compliments	353	299	282	241	6.92	2.549	3.56	2.4771	3.0
forgiveness	405	299	348	286	7.94	2.6085	3.56	2.4771	3.0
manual	408	299	366	274	8.0	2.6117	3.56	2.4771	3.0
respected	336	299	329	293	6.59	2.5276	3.56	2.4771	3.0
collecting	349	298	317	274	6.84	2.5441	3.55	2.4757	3.0
domestic	351	298	315	274	6.88	2.5465	3.55	2.4757	3.0
honesty	368	298	317	267	7.22	2.567	3.55	2.4757	3.0
promising	336	298	311	285	6.59	2.5276	3.55	2.4757	3.0
intentions	366	297	365	297	7.18	2.5647	3.54	2.4742	3.0
intimate	355	297	343	295	6.96	2.5514	3.54	2.4742	3.0
peculiar	385	297	372	289	7.55	2.5866	3.54	2.4742	3.0
infection	446	296	433	294	8.75	2.6503	3.53	2.4728	3.0
liable	369	296	363	293	7.24	2.5682	3.53	2.4728	3.0
scientists	494	296	451	273	9.69	2.6946	3.53	2.4728	3.0
guaranteed	339	295	270	240	6.65	2.5315	3.52	2.4713	3.0
Luckily	326	294	74	69	6.39	2.5145	3.51	2.4698	3.0
beautifully	357	293	325	275	7.0	2.5539	3.49	2.4683	3.0
outstanding	380	293	277	232	7.45	2.5809	3.49	2.4683	3.0
Canada	550	292	1	1	10.78	2.7412	3.48	2.4669	3.0
autopsy	489	291	463	280	9.59	2.6902	3.47	2.4654	3.0
avoiding	348	291	323	276	6.82	2.5428	3.47	2.4654	3.0
injuries	378	291	367	284	7.41	2.5786	3.47	2.4654	3.0
reporters	436	291	396	267	8.55	2.6405	3.47	2.4654	3.0
Inspector	1124	290	465	190	22.04	3.0512	3.46	2.4639	3.0
Virginia	718	290	3	1	14.08	2.8567	3.46	2.4639	3.0
happiest	328	289	318	281	6.43	2.5172	3.45	2.4624	3.0
sensible	347	289	329	277	6.8	2.5416	3.45	2.4624	3.0
teenager	351	288	341	280	6.88	2.5465	3.43	2.4609	3.0
holidays	466	287	438	276	9.14	2.6693	3.42	2.4594	3.0
remaining	344	287	336	280	6.75	2.5378	3.42	2.4594	3.0
passenger	549	286	443	267	10.76	2.7404	3.41	2.4579	3.0
ritual	456	286	437	275	8.94	2.6599	3.41	2.4579	3.0
whereabouts	327	286	289	254	6.41	2.5159	3.41	2.4579	3.0
depending	306	285	261	246	6.0	2.4871	3.4	2.4564	3.0
suspended	373	285	352	275	7.31	2.5729	3.4	2.4564	3.0
Vietnam	817	285	9	4	16.02	2.9128	3.4	2.4564	3.0
adopted	430	283	413	277	8.43	2.6345	3.37	2.4533	3.0
messenger	411	283	359	267	8.06	2.6149	3.37	2.4533	3.0
benefits	379	282	359	276	7.43	2.5798	3.36	2.4518	3.0
correctly	309	282	305	278	6.06	2.4914	3.36	2.4518	3.0
uniforms	403	282	375	266	7.9	2.6064	3.36	2.4518	3.0
accidents	340	281	289	244	6.67	2.5328	3.35	2.4502	3.0
Corporal	802	281	179	109	15.73	2.9047	3.35	2.4502	3.0
images	401	281	381	270	7.86	2.6042	3.35	2.4502	3.0
initial	325	281	296	258	6.37	2.5132	3.35	2.4502	3.0
Atlantic	504	280	2	2	9.88	2.7033	3.34	2.4487	3.0
elected	370	280	364	277	7.25	2.5694	3.34	2.4487	3.0
medium	362	280	294	235	7.1	2.5599	3.34	2.4487	3.0
casual	373	279	340	264	7.31	2.5729	3.33	2.4472	3.0
compromise	358	279	335	269	7.02	2.5551	3.33	2.4472	3.0
dynamite	515	279	420	250	10.1	2.7126	3.33	2.4472	3.0
establish	323	279	306	267	6.33	2.5105	3.33	2.4472	3.0
depressing	324	278	309	267	6.35	2.5119	3.31	2.4456	3.0
outrageous	323	278	294	262	6.33	2.5105	3.31	2.4456	3.0
candidate	434	277	406	263	8.51	2.6385	3.3	2.444	3.0
consciousness	413	277	394	272	8.1	2.617	3.3	2.444	3.0
elements	352	277	344	272	6.9	2.5478	3.3	2.444	3.0
heavily	312	277	297	265	6.12	2.4955	3.3	2.444	3.0
rejected	337	276	312	258	6.61	2.5289	3.29	2.4425	3.0
represents	313	276	312	275	6.14	2.4969	3.29	2.4425	3.0
surprising	307	276	285	258	6.02	2.4886	3.29	2.4425	3.0
Thanksgiving	949	275	34	20	18.61	2.9777	3.28	2.4409	3.0
encourage	308	274	294	264	6.04	2.49	3.27	2.4393	3.0
ignorant	319	274	302	259	6.25	2.5051	3.27	2.4393	3.0
recipe	388	274	379	270	7.61	2.5899	3.27	2.4393	3.0
Seattle	637	274	13	9	12.49	2.8048	3.27	2.4393	3.0
whispering	413	274	299	232	8.1	2.617	3.27	2.4393	3.0
amateur	334	273	302	250	6.55	2.525	3.25	2.4378	3.0
autograph	416	273	406	271	8.16	2.6201	3.25	2.4378	3.0
prescription	376	273	361	265	7.37	2.5763	3.25	2.4378	3.0
agenda	373	272	360	267	7.31	2.5729	3.24	2.4362	3.0
barbecue	456	272	408	256	8.94	2.6599	3.24	2.4362	3.0
luxury	307	272	298	267	6.02	2.4886	3.24	2.4362	3.0
resistance	431	272	289	236	8.45	2.6355	3.24	2.4362	3.0
restaurants	349	272	337	264	6.84	2.5441	3.24	2.4362	3.0
election	560	271	530	264	10.98	2.749	3.23	2.4346	3.0
festival	505	271	377	212	9.9	2.7042	3.23	2.4346	3.0
objective	359	270	348	266	7.04	2.5563	3.22	2.433	3.0
reunion	450	270	433	263	8.82	2.6542	3.22	2.433	3.0
struggling	316	270	302	261	6.2	2.5011	3.22	2.433	3.0
attending	364	269	268	223	7.14	2.5623	3.21	2.4314	3.0
overcome	316	269	306	261	6.2	2.5011	3.21	2.4314	3.0
forbidden	387	268	318	239	7.59	2.5888	3.2	2.4298	3.0
ironic	312	268	251	222	6.12	2.4955	3.2	2.4298	3.0
performing	325	268	303	254	6.37	2.5132	3.2	2.4298	3.0
unpleasant	311	268	302	266	6.1	2.4942	3.2	2.4298	3.0
balcony	373	267	369	264	7.31	2.5729	3.18	2.4281	3.0
definite	314	267	291	249	6.16	2.4983	3.18	2.4281	3.0
figuring	318	267	303	254	6.24	2.5038	3.18	2.4281	3.0
warrior	516	267	449	251	10.12	2.7135	3.18	2.4281	3.0
element	338	266	323	264	6.63	2.5302	3.17	2.4265	3.0
Hawaii	610	266	2	2	11.96	2.786	3.17	2.4265	3.0
Maria	1154	266	2	2	22.63	3.0626	3.17	2.4265	3.0
offices	336	266	328	259	6.59	2.5276	3.17	2.4265	3.0
vegetables	338	266	321	256	6.63	2.5302	3.17	2.4265	3.0
compassion	319	265	292	249	6.25	2.5051	3.16	2.4249	3.0
entertain	313	265	303	261	6.14	2.4969	3.16	2.4249	3.0
gravity	351	265	298	238	6.88	2.5465	3.16	2.4249	3.0
presented	295	265	271	242	5.78	2.4713	3.16	2.4249	3.0
protocol	382	265	360	258	7.49	2.5832	3.16	2.4249	3.0
Monica	1052	264	2	2	20.63	3.0224	3.15	2.4232	3.0
transmission	435	264	408	249	8.53	2.6395	3.15	2.4232	3.0
accomplish	298	263	297	263	5.84	2.4757	3.14	2.4216	3.0
attraction	348	263	307	251	6.82	2.5428	3.14	2.4216	3.0
infected	422	263	413	259	8.27	2.6263	3.14	2.4216	3.0
officials	356	263	318	241	6.98	2.5527	3.14	2.4216	3.0
passionate	306	263	287	252	6.0	2.4871	3.14	2.4216	3.0
lesbian	485	262	435	246	9.51	2.6866	3.12	2.42	3.0
maintenance	349	262	294	223	6.84	2.5441	3.12	2.42	3.0
terrorists	601	262	568	252	11.78	2.7796	3.12	2.42	3.0
batteries	405	261	366	246	7.94	2.6085	3.11	2.4183	3.0
genetic	385	261	362	252	7.55	2.5866	3.11	2.4183	3.0
overtime	318	261	306	251	6.24	2.5038	3.11	2.4183	3.0
protective	309	261	287	243	6.06	2.4914	3.11	2.4183	3.0
exotic	306	260	279	241	6.0	2.4871	3.1	2.4166	3.0
hesitate	279	259	278	258	5.47	2.4472	3.09	2.415	3.0
insulted	306	259	305	259	6.0	2.4871	3.09	2.415	3.0
civilized	315	258	304	257	6.18	2.4997	3.08	2.4133	3.0
December	387	258	12	10	7.59	2.5888	3.08	2.4133	3.0
enforcement	339	258	317	242	6.65	2.5315	3.08	2.4133	3.0
hospitals	315	258	292	240	6.18	2.4997	3.08	2.4133	3.0
frightening	294	257	272	242	5.76	2.4698	3.06	2.4116	3.0
collected	293	256	276	243	5.75	2.4683	3.05	2.4099	3.0
distinguished	315	256	271	226	6.18	2.4997	3.05	2.4099	3.0
satisfy	286	256	274	251	5.61	2.4579	3.05	2.4099	3.0
Halloween	665	254	6	5	13.04	2.8235	3.03	2.4065	3.0
replacement	317	254	305	249	6.22	2.5024	3.03	2.4065	3.0
Buffalo	607	253	237	137	11.9	2.7839	3.02	2.4048	3.0
occupied	293	253	279	245	5.75	2.4683	3.02	2.4048	3.0
