Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count	stress_pattern
binders	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	10
bindle	11	7	7	6	0.22	1.0792	0.08	0.9031	2.0	10
birthmarks	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	12
blackbirds	10	7	9	6	0.2	1.0414	0.08	0.9031	2.0	10
blockheads	7	7	5	5	0.14	0.9031	0.08	0.9031	2.0	12
Bloopers	7	7	3	3	0.14	0.9031	0.08	0.9031	2.0	10
blotches	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	10
blotchy	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
blowouts	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
blunted	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
bobbin	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
Bobcats	10	7	4	4	0.2	1.0414	0.08	0.9031	2.0	12
boldest	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
booklets	17	7	17	7	0.33	1.2553	0.08	0.9031	2.0	10
bookmarks	10	7	10	7	0.2	1.0414	0.08	0.9031	2.0	10
bootie	8	7	6	6	0.16	0.9542	0.08	0.9031	2.0	10
booting	9	7	7	6	0.18	1.0	0.08	0.9031	2.0	10
bowmen	9	7	8	6	0.18	1.0	0.08	0.9031	2.0	10
brioche	8	7	5	4	0.16	0.9542	0.08	0.9031	2.0	21
Brodie	32	7	1	1	0.63	1.5185	0.08	0.9031	2.0	10
broody	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
buckeye	9	7	5	3	0.18	1.0	0.08	0.9031	2.0	12
buffers	10	7	10	7	0.2	1.0414	0.08	0.9031	2.0	10
bushels	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
Bushman	9	7	4	4	0.18	1.0	0.08	0.9031	2.0	10
busing	14	7	14	7	0.27	1.1761	0.08	0.9031	2.0	10
bussing	10	7	10	7	0.2	1.0414	0.08	0.9031	2.0	10
cabbies	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
calla	11	7	8	5	0.22	1.0792	0.08	0.9031	2.0	10
Camus	9	7	0	0	0.18	1.0	0.08	0.9031	2.0	10
Canaan	19	7	0	0	0.37	1.301	0.08	0.9031	2.0	10
capper	11	7	6	6	0.22	1.0792	0.08	0.9031	2.0	10
capstan	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
Captioned	7	7	1	1	0.14	0.9031	0.08	0.9031	2.0	10
Carbide	20	7	9	3	0.39	1.3222	0.08	0.9031	2.0	12
Cardin	13	7	0	0	0.25	1.1461	0.08	0.9031	2.0	10
cargos	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	12
carted	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
cashew	11	7	8	5	0.22	1.0792	0.08	0.9031	2.0	12
caustic	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
ceasing	7	7	5	5	0.14	0.9031	0.08	0.9031	2.0	10
celebs	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
censure	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
Ceylon	16	7	0	0	0.31	1.2304	0.08	0.9031	2.0	01
chainsaws	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
Charon	11	7	1	1	0.22	1.0792	0.08	0.9031	2.0	10
charters	8	7	4	4	0.16	0.9542	0.08	0.9031	2.0	10
Cheapo	7	7	3	3	0.14	0.9031	0.08	0.9031	2.0	12
churchman	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
Clements	54	7	1	1	1.06	1.7404	0.08	0.9031	2.0	10
cliches	8	7	5	5	0.16	0.9542	0.08	0.9031	2.0	01
clunker	10	7	9	7	0.2	1.0414	0.08	0.9031	2.0	10
Clydesdale	7	7	0	0	0.14	0.9031	0.08	0.9031	2.0	12
coldly	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
collude	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	01
complies	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
confounds	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
congealed	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	01
conveys	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	01
Cornet	11	7	5	5	0.22	1.0792	0.08	0.9031	2.0	01
corrodes	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
cotter	16	7	11	3	0.31	1.2304	0.08	0.9031	2.0	10
couching	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
councils	8	7	7	6	0.16	0.9542	0.08	0.9031	2.0	10
counsels	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
Crawley	30	7	0	0	0.59	1.4914	0.08	0.9031	2.0	10
critiques	8	7	7	7	0.16	0.9542	0.08	0.9031	2.0	01
crony	9	7	7	7	0.18	1.0	0.08	0.9031	2.0	10
cropping	7	7	5	5	0.14	0.9031	0.08	0.9031	2.0	10
crossings	7	7	5	5	0.14	0.9031	0.08	0.9031	2.0	10
curbside	7	7	4	4	0.14	0.9031	0.08	0.9031	2.0	12
cycled	8	7	7	6	0.16	0.9542	0.08	0.9031	2.0	10
dampened	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
dampness	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
dangles	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
Danton	23	7	0	0	0.45	1.3802	0.08	0.9031	2.0	10
debit	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
decals	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
densely	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
denting	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
denture	10	7	8	6	0.2	1.0414	0.08	0.9031	2.0	10
deplete	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
divulged	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
dogfight	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	12
doodad	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	12
dour	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
draftees	10	7	8	6	0.2	1.0414	0.08	0.9031	2.0	11
dribbled	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
driveways	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	12
drooping	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
dropouts	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
drumbeat	8	7	6	6	0.16	0.9542	0.08	0.9031	2.0	12
Druthers	29	7	5	5	0.57	1.4771	0.08	0.9031	2.0	10
dryness	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
duets	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	01
dulcet	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
earthworm	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	12
eastward	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
eggplants	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
elses	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
Emir	32	7	15	2	0.63	1.5185	0.08	0.9031	2.0	01
endive	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
engrossed	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
enticed	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	01
entwine	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	01
eon	13	7	11	6	0.25	1.1461	0.08	0.9031	2.0	10
Ephraim	29	7	0	0	0.57	1.4771	0.08	0.9031	2.0	10
Epsom	7	7	0	0	0.14	0.9031	0.08	0.9031	2.0	10
exclaim	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
exerts	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
extracts	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	01
facelift	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
facie	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
fakers	10	7	10	7	0.2	1.0414	0.08	0.9031	2.0	10
falsehoods	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	12
falters	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
fantail	10	7	8	7	0.2	1.0414	0.08	0.9031	2.0	12
fatties	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
felling	16	7	16	7	0.31	1.2304	0.08	0.9031	2.0	10
feral	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	10
fetid	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
fiddles	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
figments	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
fini	8	7	5	5	0.16	0.9542	0.08	0.9031	2.0	10
Fishers	9	7	2	2	0.18	1.0	0.08	0.9031	2.0	10
fissures	8	7	7	6	0.16	0.9542	0.08	0.9031	2.0	10
flickered	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
floodlights	7	7	5	5	0.14	0.9031	0.08	0.9031	2.0	12
florists	7	7	5	5	0.14	0.9031	0.08	0.9031	2.0	10
foremen	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
forges	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
formats	9	7	7	6	0.18	1.0	0.08	0.9031	2.0	12
fractal	9	7	6	4	0.18	1.0	0.08	0.9031	2.0	10
funneled	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
funnest	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
Furlong	31	7	5	5	0.61	1.5051	0.08	0.9031	2.0	12
gashes	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
gauchos	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	10
Gelder	34	7	3	1	0.67	1.5441	0.08	0.9031	2.0	10
genders	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
Germain	11	7	1	1	0.22	1.0792	0.08	0.9031	2.0	01
germane	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	01
Gibsons	9	7	0	0	0.18	1.0	0.08	0.9031	2.0	10
Gilly	97	7	0	0	1.9	1.9912	0.08	0.9031	2.0	10
Givens	11	7	4	4	0.22	1.0792	0.08	0.9031	2.0	10
glasnost	9	7	6	4	0.18	1.0	0.08	0.9031	2.0	10
gluten	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
gluttons	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
gnashing	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
Gobi	14	7	3	2	0.27	1.1761	0.08	0.9031	2.0	10
Goldsmith	17	7	5	3	0.33	1.2553	0.08	0.9031	2.0	12
Goshen	7	7	1	1	0.14	0.9031	0.08	0.9031	2.0	10
grafting	8	7	7	6	0.16	0.9542	0.08	0.9031	2.0	10
grainy	10	7	9	6	0.2	1.0414	0.08	0.9031	2.0	10
Greco	31	7	0	0	0.61	1.5051	0.08	0.9031	2.0	10
Greenfield	17	7	0	0	0.33	1.2553	0.08	0.9031	2.0	12
grimly	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
grocers	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
Guardsmen	16	7	5	5	0.31	1.2304	0.08	0.9031	2.0	10
guiltless	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
gunboats	10	7	8	7	0.2	1.0414	0.08	0.9031	2.0	12
gunfights	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	12
gunship	10	7	8	6	0.2	1.0414	0.08	0.9031	2.0	12
hallmarks	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
halting	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
hampered	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
Harrow	9	7	1	1	0.18	1.0	0.08	0.9031	2.0	10
harshest	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
harshness	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
hatchback	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	12
hatreds	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
hawkers	7	7	5	5	0.14	0.9031	0.08	0.9031	2.0	10
haystacks	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
headphone	8	7	7	7	0.16	0.9542	0.08	0.9031	2.0	12
heightens	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
hemline	10	7	9	6	0.2	1.0414	0.08	0.9031	2.0	12
hiney	11	7	9	6	0.22	1.0792	0.08	0.9031	2.0	10
hipper	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
hobbled	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
hoboes	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	10
hodgepodge	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	12
holdups	10	7	10	7	0.2	1.0414	0.08	0.9031	2.0	12
homegrown	7	7	5	5	0.14	0.9031	0.08	0.9031	2.0	11
homestretch	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
hometowns	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
hookups	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
Horning	17	7	6	5	0.33	1.2553	0.08	0.9031	2.0	10
Hotchkiss	19	7	0	0	0.37	1.301	0.08	0.9031	2.0	10
hovers	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
hubcap	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	12
hugest	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
hulking	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
humbles	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
Huntley	28	7	0	0	0.55	1.4624	0.08	0.9031	2.0	10
incase	9	7	7	5	0.18	1.0	0.08	0.9031	2.0	01
incomes	11	7	10	7	0.22	1.0792	0.08	0.9031	2.0	12
inferred	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	01
inflates	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
ingles	11	7	7	6	0.22	1.0792	0.08	0.9031	2.0	10
Inky	11	7	4	3	0.22	1.0792	0.08	0.9031	2.0	10
installs	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
insures	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	01
irksome	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	10
itsy	10	7	8	5	0.2	1.0414	0.08	0.9031	2.0	10
Jennie	43	7	0	0	0.84	1.6435	0.08	0.9031	2.0	10
juggled	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
junker	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
karat	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
keener	9	7	5	5	0.18	1.0	0.08	0.9031	2.0	10
keenest	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
kettles	10	7	9	6	0.2	1.0414	0.08	0.9031	2.0	10
keyword	27	7	23	7	0.53	1.4472	0.08	0.9031	2.0	12
kindle	9	7	6	6	0.18	1.0	0.08	0.9031	2.0	10
knightly	9	7	6	6	0.18	1.0	0.08	0.9031	2.0	10
Ladles	16	7	3	2	0.31	1.2304	0.08	0.9031	2.0	10
lamas	10	7	5	3	0.2	1.0414	0.08	0.9031	2.0	10
lampposts	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
landmines	9	7	6	5	0.18	1.0	0.08	0.9031	2.0	12
larval	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
latches	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
legged	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
lemur	9	7	7	6	0.18	1.0	0.08	0.9031	2.0	10
lentil	11	7	9	5	0.22	1.0792	0.08	0.9031	2.0	10
lessened	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
lettered	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
levee	26	7	26	7	0.51	1.4314	0.08	0.9031	2.0	10
lightens	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
linchpin	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	12
linseed	10	7	8	7	0.2	1.0414	0.08	0.9031	2.0	12
Lister	12	7	1	1	0.24	1.1139	0.08	0.9031	2.0	10
lobbied	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
locates	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
lozenge	8	7	7	7	0.16	0.9542	0.08	0.9031	2.0	10
Lucite	8	7	1	1	0.16	0.9542	0.08	0.9031	2.0	12
lustre	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
mako	12	7	9	5	0.24	1.1139	0.08	0.9031	2.0	10
Maltese	10	7	0	0	0.2	1.0414	0.08	0.9031	2.0	01
mangrove	9	7	7	6	0.18	1.0	0.08	0.9031	2.0	12
mannered	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
markup	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	12
meatless	8	7	7	7	0.16	0.9542	0.08	0.9031	2.0	10
Meiji	11	7	0	0	0.22	1.0792	0.08	0.9031	2.0	12
Mellon	16	7	0	0	0.31	1.2304	0.08	0.9031	2.0	10
Mendel	19	7	0	0	0.37	1.301	0.08	0.9031	2.0	10
Millard	18	7	0	0	0.35	1.2788	0.08	0.9031	2.0	10
mingles	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
Minster	7	7	1	1	0.14	0.9031	0.08	0.9031	2.0	10
Moorish	11	7	0	0	0.22	1.0792	0.08	0.9031	2.0	10
Morgen	13	7	3	2	0.25	1.1461	0.08	0.9031	2.0	10
morphing	10	7	6	6	0.2	1.0414	0.08	0.9031	2.0	10
mowers	11	7	11	7	0.22	1.0792	0.08	0.9031	2.0	10
musings	7	7	5	5	0.14	0.9031	0.08	0.9031	2.0	10
musky	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
Nagel	30	7	0	0	0.59	1.4914	0.08	0.9031	2.0	10
nameplate	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
natty	12	7	7	6	0.24	1.1139	0.08	0.9031	2.0	10
neutrons	14	7	11	7	0.27	1.1761	0.08	0.9031	2.0	12
Newburg	7	7	1	1	0.14	0.9031	0.08	0.9031	2.0	10
newsprint	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	12
nibbled	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
nightshirt	11	7	11	7	0.22	1.0792	0.08	0.9031	2.0	12
Nippon	12	7	0	0	0.24	1.1139	0.08	0.9031	2.0	21
nuanced	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
nuzzle	7	7	5	5	0.14	0.9031	0.08	0.9031	2.0	10
Oakwood	18	7	0	0	0.35	1.2788	0.08	0.9031	2.0	12
obscures	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
offshoot	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
Oilers	17	7	3	1	0.33	1.2553	0.08	0.9031	2.0	10
okays	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	21
ordain	9	7	7	6	0.18	1.0	0.08	0.9031	2.0	01
otters	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	10
outsides	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	11
outwards	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
Pandit	24	7	0	0	0.47	1.3979	0.08	0.9031	2.0	10
papas	8	7	6	5	0.16	0.9542	0.08	0.9031	2.0	10
papered	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
parlayed	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
passbook	11	7	10	7	0.22	1.0792	0.08	0.9031	2.0	12
Pawnee	41	7	0	0	0.8	1.6232	0.08	0.9031	2.0	11
penciled	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
peptide	22	7	21	6	0.43	1.3617	0.08	0.9031	2.0	12
peso	13	7	13	7	0.25	1.1461	0.08	0.9031	2.0	10
phalanx	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
phylum	7	7	5	5	0.14	0.9031	0.08	0.9031	2.0	10
pickets	10	7	8	6	0.2	1.0414	0.08	0.9031	2.0	10
Piedmont	25	7	0	0	0.49	1.415	0.08	0.9031	2.0	12
piglets	8	7	7	6	0.16	0.9542	0.08	0.9031	2.0	10
Pinta	10	7	3	1	0.2	1.0414	0.08	0.9031	2.0	10
plumage	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	10
pluses	11	7	11	7	0.22	1.0792	0.08	0.9031	2.0	10
pompom	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
pontoon	14	7	13	7	0.27	1.1761	0.08	0.9031	2.0	01
possums	7	7	5	5	0.14	0.9031	0.08	0.9031	2.0	10
potshots	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
Prado	46	7	0	0	0.9	1.6721	0.08	0.9031	2.0	10
Prancer	14	7	2	1	0.27	1.1761	0.08	0.9031	2.0	10
pranksters	8	7	7	6	0.16	0.9542	0.08	0.9031	2.0	10
precept	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
precepts	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
prefab	9	7	8	6	0.18	1.0	0.08	0.9031	2.0	11
Pressman	9	7	0	0	0.18	1.0	0.08	0.9031	2.0	10
presumes	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
professed	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
Prussia	7	7	0	0	0.14	0.9031	0.08	0.9031	2.0	10
Puget	18	7	0	0	0.35	1.2788	0.08	0.9031	2.0	10
puma	7	7	5	5	0.14	0.9031	0.08	0.9031	2.0	10
pupa	14	7	11	5	0.27	1.1761	0.08	0.9031	2.0	10
pushup	12	7	12	7	0.24	1.1139	0.08	0.9031	2.0	12
queries	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
radars	8	7	7	6	0.16	0.9542	0.08	0.9031	2.0	12
Rainer	33	7	0	0	0.65	1.5315	0.08	0.9031	2.0	10
rambler	10	7	5	3	0.2	1.0414	0.08	0.9031	2.0	10
rancor	9	7	5	4	0.18	1.0	0.08	0.9031	2.0	10
Redcoats	19	7	9	6	0.37	1.301	0.08	0.9031	2.0	12
Reddy	19	7	0	0	0.37	1.301	0.08	0.9031	2.0	10
refilled	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
relived	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
repack	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
reprise	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
restate	7	7	5	5	0.14	0.9031	0.08	0.9031	2.0	01
revile	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	01
robins	19	7	16	4	0.37	1.301	0.08	0.9031	2.0	10
Ropers	13	7	5	3	0.25	1.1461	0.08	0.9031	2.0	10
rotter	9	7	6	6	0.18	1.0	0.08	0.9031	2.0	10
rumpled	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
rupees	10	7	9	7	0.2	1.0414	0.08	0.9031	2.0	01
sables	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	10
Sabre	9	7	3	3	0.18	1.0	0.08	0.9031	2.0	10
sacking	8	7	7	7	0.16	0.9542	0.08	0.9031	2.0	10
sages	12	7	10	7	0.24	1.1139	0.08	0.9031	2.0	10
sameness	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
sarong	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	01
sashes	11	7	11	7	0.22	1.0792	0.08	0.9031	2.0	10
scallop	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	10
scathing	8	7	7	6	0.16	0.9542	0.08	0.9031	2.0	10
schoolers	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
schooners	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
scoreless	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
scowling	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
sealant	12	7	11	6	0.24	1.1139	0.08	0.9031	2.0	10
searchers	8	7	4	4	0.16	0.9542	0.08	0.9031	2.0	10
sedans	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	01
Sennett	17	7	0	0	0.33	1.2553	0.08	0.9031	2.0	10
sequin	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
Shackle	16	7	3	3	0.31	1.2304	0.08	0.9031	2.0	10
shamans	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
shampooed	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	01
Shanti	26	7	7	1	0.51	1.4314	0.08	0.9031	2.0	10
Sharif	14	7	0	0	0.27	1.1761	0.08	0.9031	2.0	01
sharking	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
Sharpie	7	7	2	2	0.14	0.9031	0.08	0.9031	2.0	10
shudders	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	10
signet	11	7	9	6	0.22	1.0792	0.08	0.9031	2.0	10
skiers	12	7	11	6	0.24	1.1139	0.08	0.9031	2.0	10
skimmer	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
Skylark	14	7	2	2	0.27	1.1761	0.08	0.9031	2.0	12
slathered	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
slayings	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
slipshod	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	12
smokestack	9	7	8	6	0.18	1.0	0.08	0.9031	2.0	12
smoothing	8	7	7	6	0.16	0.9542	0.08	0.9031	2.0	10
sneering	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
solvents	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	10
sorties	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
sours	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
spanning	10	7	10	7	0.2	1.0414	0.08	0.9031	2.0	10
sparsely	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
spectra	10	7	6	4	0.2	1.0414	0.08	0.9031	2.0	10
spillage	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
spiraled	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
spreadsheet	14	7	14	7	0.27	1.1761	0.08	0.9031	2.0	12
standout	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	12
steamers	8	7	8	7	0.16	0.9542	0.08	0.9031	2.0	10
stepchild	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	12
stiffened	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
stinkers	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
stooping	10	7	10	7	0.2	1.0414	0.08	0.9031	2.0	10
straying	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	10
strikeouts	13	7	13	7	0.25	1.1461	0.08	0.9031	2.0	12
submits	7	7	7	7	0.14	0.9031	0.08	0.9031	2.0	21
suiting	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
sulfide	9	7	9	7	0.18	1.0	0.08	0.9031	2.0	12
sunbeam	18	7	17	6	0.35	1.2788	0.08	0.9031	2.0	12
sunspots	10	7	9	6	0.2	1.0414	0.08	0.9031	2.0	12
sutured	7	7	6	6	0.14	0.9031	0.08	0.9031	2.0	10
