Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count	stress_pattern
indispensable	38	36	36	34	0.75	1.5911	0.43	1.5682	5.0	20100
infatuation	43	36	42	36	0.84	1.6435	0.43	1.5682	5.0	02010
modification	43	36	37	30	0.84	1.6435	0.43	1.5682	5.0	20010
redecorating	37	36	36	35	0.73	1.5798	0.43	1.5682	5.0	01020
spontaneity	42	36	38	33	0.82	1.6335	0.43	1.5682	5.0	20100
affiliated	40	35	39	34	0.78	1.6128	0.42	1.5563	5.0	01020
congratulated	42	35	38	32	0.82	1.6335	0.42	1.5563	5.0	01020
inexplicable	38	35	37	34	0.75	1.5911	0.42	1.5563	5.0	20100
choreography	45	34	40	31	0.88	1.6628	0.41	1.5441	5.0	20100
civilizations	43	34	43	34	0.84	1.6435	0.41	1.5441	5.0	20010
cooperated	36	34	36	34	0.71	1.5682	0.41	1.5441	5.0	01020
disobedience	39	34	36	31	0.76	1.6021	0.41	1.5441	5.0	20100
extravaganza	36	34	29	29	0.71	1.5682	0.41	1.5441	5.0	02010
misunderstandings	40	34	39	34	0.78	1.6128	0.41	1.5441	5.0	20010
navigational	48	34	41	31	0.94	1.6902	0.41	1.5441	5.0	20100
rudimentary	34	34	33	33	0.67	1.5441	0.41	1.5441	5.0	20100
similarity	36	34	36	34	0.71	1.5682	0.41	1.5441	5.0	20100
unofficially	38	34	23	20	0.75	1.5911	0.41	1.5441	5.0	00100
vegetarians	37	34	32	29	0.73	1.5798	0.41	1.5441	5.0	20100
anonymously	35	33	31	30	0.69	1.5563	0.39	1.5315	5.0	01000
astronomical	37	33	34	30	0.73	1.5798	0.39	1.5315	5.0	20100
choreographer	53	33	50	32	1.04	1.7324	0.39	1.5315	5.0	20100
egotistical	35	33	33	32	0.69	1.5563	0.39	1.5315	5.0	20100
hypothermia	39	33	33	31	0.76	1.6021	0.39	1.5315	5.0	20100
incorrigible	39	33	36	30	0.76	1.6021	0.39	1.5315	5.0	01000
infatuated	37	33	36	32	0.73	1.5798	0.39	1.5315	5.0	01020
intellectuals	41	33	38	31	0.8	1.6232	0.39	1.5315	5.0	20100
mathematician	49	33	46	32	0.96	1.699	0.39	1.5315	5.0	20010
mediocrity	36	33	33	30	0.71	1.5682	0.39	1.5315	5.0	20100
metaphysical	42	33	41	32	0.82	1.6335	0.39	1.5315	5.0	20100
notoriously	33	33	32	32	0.65	1.5315	0.39	1.5315	5.0	01000
objectivity	38	33	36	32	0.75	1.5911	0.39	1.5315	5.0	20100
accommodating	36	32	36	32	0.71	1.5682	0.38	1.5185	5.0	01020
archaeologist	57	32	55	31	1.12	1.7634	0.38	1.5185	5.0	20100
authenticated	39	32	39	32	0.76	1.6021	0.38	1.5185	5.0	01020
continuity	35	32	33	31	0.69	1.5563	0.38	1.5185	5.0	20100
contradictory	32	32	32	32	0.63	1.5185	0.38	1.5185	5.0	20100
deactivated	38	32	36	31	0.75	1.5911	0.38	1.5185	5.0	21020
familiarity	34	32	34	32	0.67	1.5441	0.38	1.5185	5.0	02100
ideology	33	32	33	32	0.65	1.5315	0.38	1.5185	5.0	20100
incendiary	37	32	33	30	0.73	1.5798	0.38	1.5185	5.0	01000
relativity	39	32	29	24	0.76	1.6021	0.38	1.5185	5.0	20100
systematically	33	32	33	32	0.65	1.5315	0.38	1.5185	5.0	20100
affectionately	31	31	25	25	0.61	1.5051	0.37	1.5051	5.0	01000
Argumentative	38	31	17	16	0.75	1.5911	0.37	1.5051	5.0	20100
egomaniac	35	31	32	28	0.69	1.5563	0.37	1.5051	5.0	20100
irreparable	34	31	33	30	0.67	1.5441	0.37	1.5051	5.0	01000
observatory	51	31	32	20	1.0	1.716	0.37	1.5051	5.0	01020
solidarity	40	31	29	27	0.78	1.6128	0.37	1.5051	5.0	20100
Yugoslavia	44	31	0	0	0.86	1.6532	0.37	1.5051	5.0	20100
animosity	31	30	30	29	0.61	1.5051	0.36	1.4914	5.0	20100
annihilated	32	30	31	29	0.63	1.5185	0.36	1.4914	5.0	01020
aristocratic	37	30	36	29	0.73	1.5798	0.36	1.4914	5.0	02010
artificially	36	30	35	29	0.71	1.5682	0.36	1.4914	5.0	20100
biologically	34	30	30	26	0.67	1.5441	0.36	1.4914	5.0	00100
cardiologist	36	30	34	28	0.71	1.5682	0.36	1.4914	5.0	20100
communicator	36	30	30	25	0.71	1.5682	0.36	1.4914	5.0	01020
evaluated	31	30	31	30	0.61	1.5051	0.36	1.4914	5.0	01020
extenuating	33	30	32	30	0.65	1.5315	0.36	1.4914	5.0	01020
extraordinaire	33	30	32	29	0.65	1.5315	0.36	1.4914	5.0	20102
insecurities	36	30	36	30	0.71	1.5682	0.36	1.4914	5.0	20100
reincarnated	37	30	35	30	0.73	1.5798	0.36	1.4914	5.0	20120
solicitation	45	30	34	25	0.88	1.6628	0.36	1.4914	5.0	02010
undesirable	33	30	30	28	0.65	1.5315	0.36	1.4914	5.0	20100
unexplainable	35	30	32	28	0.69	1.5563	0.36	1.4914	5.0	20100
alphabetically	30	29	26	25	0.59	1.4914	0.35	1.4771	5.0	20100
antibiotic	33	29	32	28	0.65	1.5315	0.35	1.4771	5.0	20010
classification	37	29	36	28	0.73	1.5798	0.35	1.4771	5.0	20010
debilitating	29	29	28	28	0.57	1.4771	0.35	1.4771	5.0	01020
examinations	33	29	33	29	0.65	1.5315	0.35	1.4771	5.0	02010
experimented	31	29	30	28	0.61	1.5051	0.35	1.4771	5.0	01000
inflammatory	32	29	32	29	0.63	1.5185	0.35	1.4771	5.0	01020
motivational	33	29	31	27	0.65	1.5315	0.35	1.4771	5.0	20100
negativity	33	29	32	28	0.65	1.5315	0.35	1.4771	5.0	20100
overprotective	31	29	30	28	0.61	1.5051	0.35	1.4771	5.0	20010
productivity	29	29	28	28	0.57	1.4771	0.35	1.4771	5.0	20100
punctuality	33	29	26	25	0.65	1.5315	0.35	1.4771	5.0	20100
recognizable	31	29	31	29	0.61	1.5051	0.35	1.4771	5.0	20100
sensibilities	30	29	30	29	0.59	1.4914	0.35	1.4771	5.0	20100
simultaneous	29	29	28	28	0.57	1.4771	0.35	1.4771	5.0	20100
unanimously	31	29	30	28	0.61	1.5051	0.35	1.4771	5.0	01000
analytical	30	28	27	26	0.59	1.4914	0.33	1.4624	5.0	20100
appendectomy	33	28	29	26	0.65	1.5315	0.33	1.4624	5.0	20100
clarification	30	28	29	27	0.59	1.4914	0.33	1.4624	5.0	20010
inadmissible	34	28	30	25	0.67	1.5441	0.33	1.4624	5.0	00100
invulnerable	36	28	36	28	0.71	1.5682	0.33	1.4624	5.0	01000
notification	31	28	30	27	0.61	1.5051	0.33	1.4624	5.0	20010
precautionary	33	28	30	27	0.65	1.5315	0.33	1.4624	5.0	01000
uncomplicated	31	28	28	25	0.61	1.5051	0.33	1.4624	5.0	01020
vicariously	31	28	30	27	0.61	1.5051	0.33	1.4624	5.0	01000
Americana	37	27	4	4	0.73	1.5798	0.32	1.4472	5.0	02010
aristocracy	32	27	32	27	0.63	1.5185	0.32	1.4472	5.0	20100
biochemical	38	27	34	24	0.75	1.5911	0.32	1.4472	5.0	20100
Consolidated	36	27	13	12	0.71	1.5682	0.32	1.4472	5.0	01020
dermatologist	28	27	27	26	0.55	1.4624	0.32	1.4472	5.0	20100
derogatory	31	27	30	27	0.61	1.5051	0.32	1.4472	5.0	01020
deteriorate	27	27	27	27	0.53	1.4472	0.32	1.4472	5.0	01002
equilibrium	46	27	41	25	0.9	1.6721	0.32	1.4472	5.0	20100
geographical	31	27	26	23	0.61	1.5051	0.32	1.4472	5.0	20100
incinerator	38	27	38	27	0.75	1.5911	0.32	1.4472	5.0	01020
instantaneous	31	27	27	25	0.61	1.5051	0.32	1.4472	5.0	20100
intimidation	28	27	23	23	0.55	1.4624	0.32	1.4472	5.0	02010
justifiable	27	27	25	25	0.53	1.4472	0.32	1.4472	5.0	10200
magnificently	28	27	28	27	0.55	1.4624	0.32	1.4472	5.0	01000
obliterated	31	27	31	27	0.61	1.5051	0.32	1.4472	5.0	01020
pandemonium	33	27	23	22	0.65	1.5315	0.32	1.4472	5.0	20100
paraphernalia	31	27	31	27	0.61	1.5051	0.32	1.4472	5.0	20010
reprehensible	29	27	29	27	0.57	1.4771	0.32	1.4472	5.0	20100
understandably	27	27	20	20	0.53	1.4472	0.32	1.4472	5.0	20100
undetectable	29	27	27	26	0.57	1.4771	0.32	1.4472	5.0	00100
Abracadabra	53	26	10	8	1.04	1.7324	0.31	1.4314	5.0	20010
Alexandria	38	26	0	0	0.75	1.5911	0.31	1.4314	5.0	20100
associating	27	26	24	23	0.53	1.4472	0.31	1.4314	5.0	01020
collaborator	32	26	29	25	0.63	1.5185	0.31	1.4314	5.0	01020
decomposition	26	26	26	26	0.51	1.4314	0.31	1.4314	5.0	20010
discoloration	31	26	30	25	0.61	1.5051	0.31	1.4314	5.0	02010
evaluations	34	26	33	25	0.67	1.5441	0.31	1.4314	5.0	02010
illumination	34	26	33	25	0.67	1.5441	0.31	1.4314	5.0	02010
incinerated	30	26	28	24	0.59	1.4914	0.31	1.4314	5.0	01020
inoperable	33	26	30	24	0.65	1.5315	0.31	1.4314	5.0	01000
misinterpreted	28	26	28	26	0.55	1.4624	0.31	1.4314	5.0	00100
nitroglycerin	33	26	28	22	0.65	1.5315	0.31	1.4314	5.0	20100
testimonial	32	26	32	26	0.63	1.5185	0.31	1.4314	5.0	20100
uninterrupted	27	26	26	26	0.53	1.4472	0.31	1.4314	5.0	20010
abominable	32	25	25	20	0.63	1.5185	0.3	1.415	5.0	01000
anniversaries	28	25	26	23	0.55	1.4624	0.3	1.415	5.0	20100
antidepressants	36	25	31	20	0.71	1.5682	0.3	1.415	5.0	22010
biochemistry	29	25	25	22	0.57	1.4771	0.3	1.415	5.0	20100
camaraderie	27	25	25	23	0.53	1.4472	0.3	1.415	5.0	20100
conversational	27	25	25	23	0.53	1.4472	0.3	1.415	5.0	20100
exploratory	25	25	24	24	0.49	1.415	0.3	1.415	5.0	01020
exterminated	28	25	27	25	0.55	1.4624	0.3	1.415	5.0	01020
hysterectomy	31	25	29	23	0.61	1.5051	0.3	1.415	5.0	20100
magnification	27	25	24	22	0.53	1.4472	0.3	1.415	5.0	20010
opinionated	27	25	25	23	0.53	1.4472	0.3	1.415	5.0	01020
preliminaries	31	25	28	25	0.61	1.5051	0.3	1.415	5.0	01020
promiscuity	30	25	25	22	0.59	1.4914	0.3	1.415	5.0	20100
realistically	25	25	19	19	0.49	1.415	0.3	1.415	5.0	20100
Scandinavian	35	25	0	0	0.69	1.5563	0.3	1.415	5.0	20100
sensuality	35	25	33	25	0.69	1.5563	0.3	1.415	5.0	20100
ultraviolet	32	25	28	23	0.63	1.5185	0.3	1.415	5.0	20100
universally	27	25	26	24	0.53	1.4472	0.3	1.415	5.0	20100
unmitigated	25	25	22	22	0.49	1.415	0.3	1.415	5.0	01020
affiliation	25	24	25	24	0.49	1.415	0.29	1.3979	5.0	02010
alienating	26	24	26	24	0.51	1.4314	0.29	1.3979	5.0	10020
economically	30	24	28	23	0.59	1.4914	0.29	1.3979	5.0	20100
incompatible	28	24	27	23	0.55	1.4624	0.29	1.3979	5.0	00100
indescribable	25	24	24	23	0.49	1.415	0.29	1.3979	5.0	20100
industrialist	26	24	25	23	0.51	1.4314	0.29	1.3979	5.0	01000
infuriating	25	24	24	23	0.49	1.415	0.29	1.3979	5.0	01020
masculinity	25	24	25	24	0.49	1.415	0.29	1.3979	5.0	20100
materialize	25	24	24	23	0.49	1.415	0.29	1.3979	5.0	01002
pronunciation	24	24	23	23	0.47	1.3979	0.29	1.3979	5.0	02010
recuperating	24	24	24	24	0.47	1.3979	0.29	1.3979	5.0	01020
refrigerators	25	24	25	24	0.49	1.415	0.29	1.3979	5.0	01020
renegotiate	31	24	29	23	0.61	1.5051	0.29	1.3979	5.0	20102
terminology	24	24	24	24	0.47	1.3979	0.29	1.3979	5.0	20100
tuberculosis	32	24	26	21	0.63	1.5185	0.29	1.3979	5.0	02010
uneducated	24	24	24	24	0.47	1.3979	0.29	1.3979	5.0	01020
abnormalities	25	23	24	22	0.49	1.415	0.27	1.3802	5.0	20100
depository	50	23	29	18	0.98	1.7076	0.27	1.3802	5.0	01020
discriminating	25	23	25	23	0.49	1.415	0.27	1.3802	5.0	01020
dishonorable	32	23	29	21	0.63	1.5185	0.27	1.3802	5.0	01000
documentaries	37	23	34	23	0.73	1.5798	0.27	1.3802	5.0	20100
ejaculation	29	23	24	19	0.57	1.4771	0.27	1.3802	5.0	02010
impersonation	23	23	22	22	0.45	1.3802	0.27	1.3802	5.0	20010
interestingly	26	23	15	13	0.51	1.4314	0.27	1.3802	5.0	10200
legitimacy	26	23	25	22	0.51	1.4314	0.27	1.3802	5.0	01000
memorabilia	25	23	25	23	0.49	1.415	0.27	1.3802	5.0	20010
methodology	33	23	28	21	0.65	1.5315	0.27	1.3802	5.0	20100
neurosurgery	39	23	20	15	0.76	1.6021	0.27	1.3802	5.0	20100
revolutionize	24	23	24	23	0.47	1.3979	0.27	1.3802	5.0	20102
ritualistic	27	23	25	23	0.53	1.4472	0.27	1.3802	5.0	20010
sensibility	25	23	23	21	0.49	1.415	0.27	1.3802	5.0	20100
subterranean	33	23	27	22	0.65	1.5315	0.27	1.3802	5.0	00100
actuality	24	22	24	22	0.47	1.3979	0.26	1.3617	5.0	20100
administering	24	22	23	21	0.47	1.3979	0.26	1.3617	5.0	01000
archaeology	39	22	31	18	0.76	1.6021	0.26	1.3617	5.0	20100
cannibalism	29	22	24	19	0.57	1.4771	0.26	1.3617	5.0	10020
continuation	24	22	21	20	0.47	1.3979	0.26	1.3617	5.0	02010
denominator	28	22	27	22	0.55	1.4624	0.26	1.3617	5.0	01020
domesticated	28	22	28	22	0.55	1.4624	0.26	1.3617	5.0	01020
exhilarated	23	22	22	21	0.45	1.3802	0.26	1.3617	5.0	01020
illuminating	24	22	23	21	0.47	1.3979	0.26	1.3617	5.0	01020
inconsequential	22	22	22	22	0.43	1.3617	0.26	1.3617	5.0	02010
inconsistencies	25	22	25	22	0.49	1.415	0.26	1.3617	5.0	01020
insemination	32	22	31	21	0.63	1.5185	0.26	1.3617	5.0	02010
metamorphosis	28	22	17	17	0.55	1.4624	0.26	1.3617	5.0	20100
miscalculation	23	22	23	22	0.45	1.3802	0.26	1.3617	5.0	01010
notoriety	23	22	22	21	0.45	1.3802	0.26	1.3617	5.0	20100
overestimate	23	22	23	22	0.45	1.3802	0.26	1.3617	5.0	20102
psychoanalyst	33	22	33	22	0.65	1.5315	0.26	1.3617	5.0	20100
psychosomatic	29	22	26	19	0.57	1.4771	0.26	1.3617	5.0	02010
regeneration	34	22	29	20	0.67	1.5441	0.26	1.3617	5.0	01010
subsidiary	23	22	21	21	0.45	1.3802	0.26	1.3617	5.0	01020
undergraduate	22	22	22	22	0.43	1.3617	0.26	1.3617	5.0	20100
videotaping	24	22	23	22	0.47	1.3979	0.26	1.3617	5.0	10020
associations	23	21	21	19	0.45	1.3802	0.25	1.3424	5.0	02010
claustrophobia	23	21	19	18	0.45	1.3802	0.25	1.3424	5.0	20100
Constantinople	45	21	0	0	0.88	1.6628	0.25	1.3424	5.0	20010
defibrillator	24	21	22	19	0.47	1.3979	0.25	1.3424	5.0	01020
definitively	23	21	19	17	0.45	1.3802	0.25	1.3424	5.0	01000
deliberations	23	21	23	21	0.45	1.3802	0.25	1.3424	5.0	02010
editorials	24	21	22	19	0.47	1.3979	0.25	1.3424	5.0	20100
Ethiopian	27	21	0	0	0.53	1.4472	0.25	1.3424	5.0	20100
fundamentalist	26	21	22	18	0.51	1.4314	0.25	1.3424	5.0	20100
inexplicably	21	21	20	20	0.41	1.3424	0.25	1.3424	5.0	20100
intelligently	23	21	23	21	0.45	1.3802	0.25	1.3424	5.0	01000
multinational	32	21	22	20	0.63	1.5185	0.25	1.3424	5.0	22100
overextended	21	21	20	20	0.41	1.3424	0.25	1.3424	5.0	20010
pathetically	21	21	21	21	0.41	1.3424	0.25	1.3424	5.0	01000
probabilities	25	21	24	21	0.49	1.415	0.25	1.3424	5.0	20100
proprietary	23	21	23	21	0.45	1.3802	0.25	1.3424	5.0	01020
recalculated	21	21	21	21	0.41	1.3424	0.25	1.3424	5.0	01020
refrigerated	21	21	20	20	0.41	1.3424	0.25	1.3424	5.0	01020
rehabilitate	21	21	21	21	0.41	1.3424	0.25	1.3424	5.0	20102
resuscitation	23	21	20	19	0.45	1.3802	0.25	1.3424	5.0	02010
sociology	22	21	16	16	0.43	1.3617	0.25	1.3424	5.0	20100
technicalities	23	21	22	20	0.45	1.3802	0.25	1.3424	5.0	20100
unsanitary	21	21	18	18	0.41	1.3424	0.25	1.3424	5.0	01020
abnormality	26	20	26	20	0.51	1.4314	0.24	1.3222	5.0	20100
aerodynamic	22	20	22	20	0.43	1.3617	0.24	1.3222	5.0	20010
alienation	22	20	18	16	0.43	1.3617	0.24	1.3222	5.0	20010
apologizes	21	20	21	20	0.41	1.3424	0.24	1.3222	5.0	01020
assassinations	29	20	27	18	0.57	1.4771	0.24	1.3222	5.0	02010
comparatively	20	20	19	19	0.39	1.3222	0.24	1.3222	5.0	01000
congratulating	21	20	20	20	0.41	1.3424	0.24	1.3222	5.0	01020
deliberation	20	20	20	20	0.39	1.3222	0.24	1.3222	5.0	02010
discretionary	21	20	21	20	0.41	1.3424	0.24	1.3222	5.0	01020
ecological	23	20	23	20	0.45	1.3802	0.24	1.3222	5.0	00100
emancipation	24	20	16	13	0.47	1.3979	0.24	1.3222	5.0	02010
evaporated	24	20	23	19	0.47	1.3979	0.24	1.3222	5.0	01020
horizontally	24	20	21	18	0.47	1.3979	0.24	1.3222	5.0	20100
immorality	22	20	21	19	0.43	1.3617	0.24	1.3222	5.0	20100
imperialist	26	20	22	17	0.51	1.4314	0.24	1.3222	5.0	01000
inhospitable	21	20	19	18	0.41	1.3424	0.24	1.3222	5.0	01000
uninhabited	24	20	21	17	0.47	1.3979	0.24	1.3222	5.0	20100
unsympathetic	22	20	22	20	0.43	1.3617	0.24	1.3222	5.0	02010
antagonistic	22	19	21	18	0.43	1.3617	0.23	1.301	5.0	02010
apologetic	22	19	21	18	0.43	1.3617	0.23	1.301	5.0	02010
appropriations	23	19	17	15	0.45	1.3802	0.23	1.301	5.0	02010
bilaterally	20	19	20	19	0.39	1.3222	0.23	1.301	5.0	01000
circulatory	23	19	17	15	0.45	1.3802	0.23	1.301	5.0	10020
collaborating	19	19	17	17	0.37	1.301	0.23	1.301	5.0	01020
diversionary	25	19	25	19	0.49	1.415	0.23	1.301	5.0	01020
emancipated	27	19	25	18	0.53	1.4472	0.23	1.301	5.0	01020
exponentially	19	19	19	19	0.37	1.301	0.23	1.301	5.0	20100
impersonator	28	19	28	19	0.55	1.4624	0.23	1.301	5.0	01000
impropriety	25	19	25	19	0.49	1.415	0.23	1.301	5.0	20100
inalienable	20	19	19	19	0.39	1.3222	0.23	1.301	5.0	01000
indivisible	21	19	20	18	0.41	1.3424	0.23	1.301	5.0	20100
ineffectual	23	19	23	19	0.45	1.3802	0.23	1.301	5.0	20100
insinuations	21	19	21	19	0.41	1.3424	0.23	1.301	5.0	02010
insubordinate	19	19	17	17	0.37	1.301	0.23	1.301	5.0	00102
intracranial	23	19	22	18	0.45	1.3802	0.23	1.301	5.0	20100
janitorial	22	19	19	17	0.43	1.3617	0.23	1.301	5.0	20100
legitimately	21	19	18	17	0.41	1.3424	0.23	1.301	5.0	01000
meticulously	19	19	17	17	0.37	1.301	0.23	1.301	5.0	01000
miscalculated	19	19	19	19	0.37	1.301	0.23	1.301	5.0	01020
miscellaneous	22	19	19	17	0.43	1.3617	0.23	1.301	5.0	20100
mythological	19	19	19	19	0.37	1.301	0.23	1.301	5.0	20100
obligatory	21	19	19	17	0.41	1.3424	0.23	1.301	5.0	01020
preoccupation	19	19	19	19	0.37	1.301	0.23	1.301	5.0	02010
unattainable	25	19	25	19	0.49	1.415	0.23	1.301	5.0	20100
unremarkable	21	19	21	19	0.41	1.3424	0.23	1.301	5.0	00100
unsolicited	22	19	21	18	0.43	1.3617	0.23	1.301	5.0	20100
accumulating	18	18	17	17	0.35	1.2788	0.21	1.2788	5.0	01020
categorically	20	18	19	17	0.39	1.3222	0.21	1.2788	5.0	20100
contaminating	18	18	18	18	0.35	1.2788	0.21	1.2788	5.0	01020
degeneration	20	18	20	18	0.39	1.3222	0.21	1.2788	5.0	02010
eccentricities	20	18	19	17	0.39	1.3222	0.21	1.2788	5.0	20100
electrifying	21	18	19	16	0.41	1.3424	0.21	1.2788	5.0	01020
Ethiopia	26	18	0	0	0.51	1.4314	0.21	1.2788	5.0	20100
evaluating	20	18	20	18	0.39	1.3222	0.21	1.2788	5.0	01020
exonerated	22	18	22	18	0.43	1.3617	0.21	1.2788	5.0	01020
favoritism	21	18	20	18	0.41	1.3424	0.21	1.2788	5.0	10020
hippopotamus	28	18	24	16	0.55	1.4624	0.21	1.2788	5.0	20100
intoxication	19	18	19	18	0.37	1.301	0.21	1.2788	5.0	02010
managerial	21	18	21	18	0.41	1.3424	0.21	1.2788	5.0	20100
nymphomaniac	27	18	27	18	0.53	1.4472	0.21	1.2788	5.0	20102
objectionable	19	18	19	18	0.37	1.301	0.21	1.2788	5.0	01000
pituitary	32	18	31	17	0.63	1.5185	0.21	1.2788	5.0	01020
planetarium	20	18	17	15	0.39	1.3222	0.21	1.2788	5.0	20100
psychotherapy	23	18	20	16	0.45	1.3802	0.21	1.2788	5.0	20100
reevaluate	19	18	19	18	0.37	1.301	0.21	1.2788	5.0	20102
unconscionable	18	18	16	16	0.35	1.2788	0.21	1.2788	5.0	01000
arbitrarily	17	17	17	17	0.33	1.2553	0.2	1.2553	5.0	10200
condominium	17	17	17	17	0.33	1.2553	0.2	1.2553	5.0	20100
Confederacy	25	17	2	2	0.49	1.415	0.2	1.2553	5.0	01000
Congratulation	25	17	5	5	0.49	1.415	0.2	1.2553	5.0	02010
decapitation	18	17	14	13	0.35	1.2788	0.2	1.2553	5.0	02010
differentiate	17	17	17	17	0.33	1.2553	0.2	1.2553	5.0	20102
elasticity	18	17	16	15	0.35	1.2788	0.2	1.2553	5.0	22100
exterminators	24	17	18	13	0.47	1.3979	0.2	1.2553	5.0	01020
hypochondriac	20	17	19	16	0.39	1.3222	0.2	1.2553	5.0	20100
improvisation	20	17	16	13	0.39	1.3222	0.2	1.2553	5.0	20010
inaccessible	20	17	20	17	0.39	1.3222	0.2	1.2553	5.0	20100
inadequacy	17	17	17	17	0.33	1.2553	0.2	1.2553	5.0	01000
interconnected	25	17	24	16	0.49	1.415	0.2	1.2553	5.0	20010
irrevocably	17	17	15	15	0.33	1.2553	0.2	1.2553	5.0	01000
macadamia	31	17	19	12	0.61	1.5051	0.2	1.2553	5.0	20100
mobilization	19	17	15	15	0.37	1.301	0.2	1.2553	5.0	20010
monumentally	21	17	20	16	0.41	1.3424	0.2	1.2553	5.0	20100
multimillionaire	17	17	17	17	0.33	1.2553	0.2	1.2553	5.0	20201
purification	25	17	23	16	0.49	1.415	0.2	1.2553	5.0	20010
redecorated	18	17	18	17	0.35	1.2788	0.2	1.2553	5.0	01020
resuscitated	20	17	19	17	0.39	1.3222	0.2	1.2553	5.0	01020
Serendipity	29	17	9	6	0.57	1.4771	0.2	1.2553	5.0	20100
symbolically	19	17	14	14	0.37	1.301	0.2	1.2553	5.0	01000
theological	20	17	18	15	0.39	1.3222	0.2	1.2553	5.0	20100
uncompromising	21	17	18	16	0.41	1.3424	0.2	1.2553	5.0	01000
unintentional	21	17	20	17	0.41	1.3424	0.2	1.2553	5.0	20100
Additionally	16	16	0	0	0.31	1.2304	0.19	1.2304	5.0	01000
administrations	16	16	16	16	0.31	1.2304	0.19	1.2304	5.0	02010
administrators	18	16	16	14	0.35	1.2788	0.19	1.2304	5.0	01020
aerodynamics	16	16	16	16	0.31	1.2304	0.19	1.2304	5.0	20010
antidepressant	18	16	17	15	0.35	1.2788	0.19	1.2304	5.0	20010
apocalyptic	18	16	17	16	0.35	1.2788	0.19	1.2304	5.0	02010
certification	19	16	18	16	0.37	1.301	0.19	1.2304	5.0	20010
corroborated	16	16	15	15	0.31	1.2304	0.19	1.2304	5.0	01020
denomination	18	16	17	15	0.35	1.2788	0.19	1.2304	5.0	02010
depreciation	18	16	16	14	0.35	1.2788	0.19	1.2304	5.0	02010
developmental	19	16	18	15	0.37	1.301	0.19	1.2304	5.0	02010
disappearances	16	16	16	16	0.31	1.2304	0.19	1.2304	5.0	20100
disintegrated	18	16	16	14	0.35	1.2788	0.19	1.2304	5.0	01020
Elizabethan	17	16	0	0	0.33	1.2553	0.19	1.2304	5.0	20010
eradicated	17	16	17	16	0.33	1.2553	0.19	1.2304	5.0	01020
femininity	20	16	17	15	0.39	1.3222	0.19	1.2304	5.0	20100
genealogy	21	16	18	14	0.41	1.3424	0.19	1.2304	5.0	20100
indeterminate	18	16	16	15	0.35	1.2788	0.19	1.2304	5.0	20100
inefficiency	16	16	16	16	0.31	1.2304	0.19	1.2304	5.0	00100
inexperience	16	16	15	15	0.31	1.2304	0.19	1.2304	5.0	20100
interagency	20	16	18	15	0.39	1.3222	0.19	1.2304	5.0	20100
intermediate	23	16	18	16	0.45	1.3802	0.19	1.2304	5.0	20100
interrogations	17	16	16	15	0.33	1.2553	0.19	1.2304	5.0	02010
introductory	17	16	16	15	0.33	1.2553	0.19	1.2304	5.0	20100
irrevocable	19	16	18	15	0.37	1.301	0.19	1.2304	5.0	01000
negotiators	22	16	18	13	0.43	1.3617	0.19	1.2304	5.0	01020
perpetuity	17	16	17	16	0.33	1.2553	0.19	1.2304	5.0	20100
refrigeration	17	16	16	15	0.33	1.2553	0.19	1.2304	5.0	02010
regularity	16	16	16	16	0.31	1.2304	0.19	1.2304	5.0	20100
anatomical	16	15	14	13	0.31	1.2304	0.18	1.2041	5.0	20100
anatomically	16	15	13	12	0.31	1.2304	0.18	1.2041	5.0	20100
astrological	15	15	14	14	0.29	1.2041	0.18	1.2041	5.0	20100
bicentennial	22	15	16	13	0.43	1.3617	0.18	1.2041	5.0	20100
Cardiology	20	15	4	4	0.39	1.3222	0.18	1.2041	5.0	20100
Catholicism	23	15	0	0	0.45	1.3802	0.18	1.2041	5.0	01020
chronological	17	15	17	15	0.33	1.2553	0.18	1.2041	5.0	20100
corroborating	16	15	15	14	0.31	1.2304	0.18	1.2041	5.0	01020
crematorium	19	15	16	13	0.37	1.301	0.18	1.2041	5.0	00100
economical	17	15	16	14	0.33	1.2553	0.18	1.2041	5.0	20100
entomologist	19	15	18	15	0.37	1.301	0.18	1.2041	5.0	20100
eviscerated	18	15	16	13	0.35	1.2788	0.18	1.2041	5.0	01020
facilitated	15	15	15	15	0.29	1.2041	0.18	1.2041	5.0	01020
illuminated	18	15	18	15	0.35	1.2788	0.18	1.2041	5.0	01020
immeasurable	15	15	15	15	0.29	1.2041	0.18	1.2041	5.0	01020
inebriated	15	15	15	15	0.29	1.2041	0.18	1.2041	5.0	01020
institutional	17	15	15	14	0.33	1.2553	0.18	1.2041	5.0	20100
interchangeable	20	15	19	15	0.39	1.3222	0.18	1.2041	5.0	20100
interminable	16	15	16	15	0.31	1.2304	0.18	1.2041	5.0	01000
liabilities	16	15	15	14	0.31	1.2304	0.18	1.2041	5.0	20100
Lithuanian	17	15	0	0	0.33	1.2553	0.18	1.2041	5.0	20100
manifestations	19	15	17	14	0.37	1.301	0.18	1.2041	5.0	20010
overexcited	16	15	16	15	0.31	1.2304	0.18	1.2041	5.0	20010
overqualified	16	15	16	15	0.31	1.2304	0.18	1.2041	5.0	10202
predominantly	19	15	18	14	0.37	1.301	0.18	1.2041	5.0	01000
